source,target,nu_gap,within_median,separation,n_reps,max_r2,mean_r2,p_global,q_global,src_class,tgt_class
Fkbp5,Pck1,0.9449705218613653,0.10364753535564397,0.8413229865057213,4,0.6812167370553093,0.30548344949803585,0.0071116857927913365,0.04743668715211545,external,output
Fkbp5,Nampt,0.8715476231121669,0.17655605569472382,0.6949915674174432,4,0.7098832512778448,0.33339651458905883,0.010829157911750445,0.04743668715211545,external,output
Fkbp5,Nfil3,0.8559392946654314,0.1389077077810251,0.7170315868844063,4,0.76683170357062,0.3301812944494365,0.011637304024567642,0.04743668715211545,external,clock
Cyp2b10,Npas2,0.9145412971078055,0.26963462930617765,0.6449066678016279,4,0.7849149947580729,0.2682101833811264,0.00905123646355261,0.04743668715211545,output,clock
Elovl3,Pnpla2,0.8585872733382303,0.26034096470084445,0.5982463086373858,4,0.7574835474305468,0.3704658332730593,0.011637304024567642,0.04743668715211545,output,external
Hmgcr,Dbp,0.7358178620497808,0.17800630721387495,0.5578115548359059,4,0.8675932792517166,0.41449955784492476,0.019072248262485856,0.04743668715211545,output,clock
Hmgcr,Cry1,0.7894257238528924,0.13969137713369056,0.6497343467192018,4,0.8235210876941239,0.4102415649283273,0.01503151769839987,0.04743668715211545,output,clock
Hmgcr,Npas2,0.7259434303627682,0.10477000105272047,0.6211734293100477,4,0.6900554061956965,0.33230155226639574,0.020203652820429935,0.04743668715211545,output,clock
Hmgcr,Arntl,0.729020786098812,0.19400388412710812,0.5350169019717039,4,0.8761555534194164,0.4359697657042818,0.020042023597866495,0.04743668715211545,output,clock
G6pc,Usp2,0.9572814037572575,0.2866288319607602,0.6706525717964973,4,0.5844766013508262,0.24415111792195687,0.0069500565702278975,0.04743668715211545,output,output
Mfsd2a,Hspa1b,0.7396528648180923,0.3442573921526078,0.3953954726654845,4,0.8033376091249097,0.3615868041615664,0.019072248262485856,0.04743668715211545,output,external
Nr1d2,Arntl,0.7895714459191798,0.18806120611170402,0.6015102398074759,4,0.8620007178375412,0.4360102102269133,0.01503151769839987,0.04743668715211545,clock,clock
Mfsd2a,Hmgcr,0.9089882690170558,0.29503989013023063,0.6139483788868252,4,0.6778454937384407,0.37225309405180074,0.00905123646355261,0.04743668715211545,output,output
Mfsd2a,Avpr1a,0.9131096623131296,0.18906632307740445,0.7240433392357252,4,0.7351588791224433,0.3561389072904765,0.00905123646355261,0.04743668715211545,output,output
Nr1d1,Por,0.7776767954588593,0.1564490002156293,0.6212277952432299,4,0.7522016769890917,0.2927909746995344,0.01567803458865363,0.04743668715211545,clock,output
Mfsd2a,Abca1,0.8837573209383552,0.32969312363487296,0.5540641973034823,4,0.5726026466768492,0.23841978947160197,0.010182641021496687,0.04743668715211545,output,output
Mfsd2a,Usp2,0.8505582268866505,0.3914543807104095,0.459103846176241,4,0.5553849702422184,0.23803418666706805,0.011637304024567642,0.04743668715211545,output,output
Nr1d1,Elovl3,0.8696096210531227,0.18159355134211333,0.6880160697110094,4,0.7690821717782907,0.2961386335946779,0.010829157911750445,0.04743668715211545,clock,output
Nr1d1,Gys2,0.7245316279601044,0.19763978393889314,0.5268918440212113,4,0.7024569551482474,0.3239512879737293,0.020203652820429935,0.04743668715211545,clock,output
Nr1d1,Cyp7a1,0.8592966108433293,0.1580473148432423,0.701249296000087,4,0.6223132785563539,0.2412752588703675,0.011637304024567642,0.04743668715211545,clock,output
Nr1d1,G6pc,0.8295601348552011,0.27079600933201464,0.5587641255231864,4,0.7952939195666001,0.33774201233576534,0.012768708582511718,0.04743668715211545,clock,output
Nr1d1,Pck1,0.7689098791319925,0.21211150364488918,0.5567983754871033,4,0.7918621611937298,0.37134760999873523,0.016001293033780506,0.04743668715211545,clock,output
Nr1d2,Cry1,0.7629640614215811,0.10295556592044058,0.6600084955011405,4,0.8292862465496118,0.404649322228552,0.017132697591724585,0.04743668715211545,clock,clock
Mfsd2a,Cirbp,1.0,0.22766119694468318,0.7723388030553169,4,0.8454640192508887,0.3757843443404063,0.005010505899466624,0.04743668715211545,output,external
Nr1d1,Nampt,0.7742797206728262,0.12116396683095153,0.6531157538418747,4,0.7368538765672467,0.34948876640554705,0.01567803458865363,0.04743668715211545,clock,output
Nr1d1,Nfil3,0.8134188027262883,0.16136373805022297,0.6520550646760653,4,0.8346448291590661,0.34044195510521,0.013415225472765475,0.04743668715211545,clock,clock
Nr1d1,Dbp,0.8402206633221072,0.14562747710051674,0.6945931862215905,4,0.8798709673421024,0.46190194957542274,0.0122838209148214,0.04743668715211545,clock,clock
Nr1d1,Cry1,0.926857964560672,0.21896819803144846,0.7078897665292236,4,0.8469449214577042,0.41439044689656174,0.008566348795862292,0.04743668715211545,clock,clock
Mfsd2a,Fkbp5,0.7696548335634823,0.2516496139788029,0.5180052195846794,4,0.7207471398151089,0.3651089310540333,0.016001293033780506,0.04743668715211545,output,external
Mfsd2a,Mt1,1.0,0.293139930995726,0.706860069004274,4,0.8659007422634565,0.3139872055541636,0.005010505899466624,0.04743668715211545,output,external
Avpr1a,Arntl,0.8460430120912857,0.12718043220397512,0.7188625798873106,4,0.7680799961860391,0.38146786705198754,0.01196056246969452,0.04743668715211545,output,clock
Nr1d2,Fmo2,0.8613547390997013,0.2561764311511343,0.605178307948567,4,0.6389719033382013,0.24957416357906542,0.011314045579440763,0.04743668715211545,clock,output
Nr1d2,Mt1,0.8864913906279397,0.5169362505738149,0.3695551400541248,4,0.5733318521639938,0.16507805000611642,0.010182641021496687,0.04743668715211545,clock,external
Nr1d2,Elovl3,0.7579911004110672,0.2308827766929422,0.527108323718125,4,0.7465255591489451,0.3625519810845435,0.01777921448197834,0.04743668715211545,clock,output
Slc2a1,Usp2,0.786549392811376,0.16818367973976256,0.6183657130716135,4,0.6205860086963937,0.23142791306621313,0.01535477614352675,0.04743668715211545,output,output
Slc2a1,Hspa1b,0.8459333958442851,0.36112316510397025,0.4848102307403148,4,0.6839409890325098,0.2702264215569245,0.01196056246969452,0.04743668715211545,output,external
Slc2a1,Fkbp5,0.8564568606497363,0.29513829507454076,0.5613185655751955,4,0.8111308488717776,0.3574967574634908,0.011637304024567642,0.04743668715211545,output,external
Slc2a1,Abca1,0.8258438906930321,0.19646297226398102,0.6293809184290511,4,0.6143295405791616,0.230795098773832,0.013091967027638598,0.04743668715211545,output,output
Slc2a1,Avpr1a,0.748388403560706,0.28895690289676856,0.45943150066393745,4,0.6912700852920021,0.31138774522409174,0.01858736059479554,0.04743668715211545,output,output
Slc2a1,Hmgcr,0.7295608502047335,0.17400148312713837,0.5555593670775951,4,0.8523509221469354,0.369903872653297,0.019880394375303055,0.04743668715211545,output,output
Slc2a1,Mt1,0.7575445944741075,0.39209159179538805,0.36545300267871944,4,0.5745543721252395,0.13304231958775994,0.01777921448197834,0.04743668715211545,output,external
Slc2a1,Wee1,0.8862182859160253,0.18189545753632846,0.7043228283796967,4,0.780281710626163,0.31501546159799465,0.010182641021496687,0.04743668715211545,output,output
Mfsd2a,Per1,0.9854313785502951,0.16143627794960097,0.823995100600694,4,0.8239458256584318,0.41178746726901116,0.00598028123484726,0.04743668715211545,output,clock
Slc2a1,Dbp,0.9946874262360497,0.19368111386027767,0.801006312375772,4,0.7105966728106377,0.2742560684923046,0.005495393567156942,0.04743668715211545,output,clock
Mfsd2a,Per2,0.9278058834651581,0.24585409736925673,0.6819517860959015,4,0.6962705367666675,0.3810602345575784,0.008404719573298853,0.04743668715211545,output,clock
Cry2,Cry1,0.8098584519290394,0.18691448469730476,0.6229439672317346,4,0.8084370501428204,0.36148353692328916,0.013415225472765475,0.04743668715211545,clock,clock
Nr1d2,Cyp7a1,0.7690862793637563,0.3257572167380372,0.4433290626257191,4,0.6722860737327335,0.3494015679431298,0.016001293033780506,0.04743668715211545,clock,output
Mfsd2a,Per3,0.8151255831028277,0.34527320870947886,0.4698523743933488,4,0.7059917689733151,0.27535202154798344,0.013415225472765475,0.04743668715211545,output,clock
Nr1d2,G6pc,0.7273036319458754,0.18473468136816598,0.5425689505777095,4,0.8093593029725885,0.3407059356092247,0.020203652820429935,0.04743668715211545,clock,output
Nr1d2,Pck1,0.7949875189208042,0.23038010363866207,0.5646074152821421,4,0.8451033737108666,0.4565240263429515,0.01486988847583643,0.04743668715211545,clock,output
Nr1d2,Nampt,0.7289766666821254,0.14673319006157753,0.5822434766205478,4,0.7480937707702986,0.35817842857428306,0.020042023597866495,0.04743668715211545,clock,output
Nr1d2,Nfil3,0.7220178664412087,0.1356651344978845,0.5863527319433242,4,0.8079022131298101,0.3644468051948925,0.020203652820429935,0.04743668715211545,clock,clock
Mfsd2a,Nr1d1,0.9546832262924616,0.1148691273470834,0.8398140989453782,4,0.8227587874875633,0.3961263157002642,0.0069500565702278975,0.04743668715211545,output,clock
Mfsd2a,Nr1d2,0.8117786062797233,0.18631154423864255,0.6254670620410807,4,0.652952357117289,0.30887616085962394,0.013415225472765475,0.04743668715211545,output,clock
Mfsd2a,Wee1,0.8055824780073264,0.29112144303399945,0.514461034973327,4,0.5403499253816901,0.2312287183761981,0.013738483917892355,0.04743668715211545,output,output
Mfsd2a,Nampt,0.7611838804442476,0.3276923234700042,0.43349155697424335,4,0.539898791117638,0.1728340937237401,0.017294326814288025,0.04743668715211545,output,output
Slc45a3,Pnpla2,0.9998405303270677,0.3048308743122156,0.695009656014852,4,0.6584478604373634,0.3318023556302018,0.005010505899466624,0.04743668715211545,output,external
Hspa1b,Dbp,0.9358073713057452,0.040622873572181806,0.8951844977335635,4,0.7912137676100407,0.38636398696410434,0.007596573460481655,0.04743668715211545,external,clock
Cry2,Hlf,0.7275908553880466,0.1793609058857819,0.5482299495022647,4,0.6177829783467146,0.2897334869764271,0.020203652820429935,0.04743668715211545,clock,clock
Hspa1b,Cry1,0.9729716642517444,0.2632636948394343,0.7097079694123101,4,0.5027036270255316,-0.07287138227843189,0.0061419104574107,0.04743668715211545,external,clock
Rora,Nr1d2,0.8496206290364947,0.32701163378919473,0.5226089952473,4,0.5759395296656703,0.2020627045957643,0.011637304024567642,0.04743668715211545,clock,clock
Rora,Nampt,0.7338985354183972,0.25081805890495595,0.48308047651344127,4,0.6179988788934156,0.25876541975485656,0.019233877485049296,0.04743668715211545,clock,output
Hspa1b,Arntl,0.8898184763064401,0.1606445777471348,0.7291738985593053,4,0.8022226283942693,0.45711193314660176,0.010021011798933247,0.04743668715211545,external,clock
Cry2,Nampt,0.7682829732639616,0.09904142219921441,0.6692415510647471,4,0.7687926484441945,0.3492777992218272,0.016324551478907386,0.04743668715211545,clock,output
Cry2,Pck1,0.8029868511179179,0.20141031724841385,0.601576533869504,4,0.8089561185260675,0.31914153704106013,0.013900113140455795,0.04743668715211545,clock,output
Cry2,Cyp7a1,0.7468400352679438,0.16592609703656042,0.5809139382313835,4,0.7688565668074483,0.2866977194027807,0.01874898981735898,0.04743668715211545,clock,output
Cry2,Nfil3,0.7654923114840877,0.17870647875697138,0.5867858327271163,4,0.7472779180264539,0.3412010798453188,0.016809439146597705,0.04743668715211545,clock,clock
Slc45a3,Fkbp5,0.7898150265120483,0.31597607041839193,0.47383895609365634,4,0.7360834331842636,0.3543030559444902,0.01503151769839987,0.04743668715211545,output,external
Slc45a3,Cirbp,0.7317025013547225,0.38676728811727284,0.34493521323744963,4,0.8931098518492266,0.34749696704208577,0.019395506707612736,0.04743668715211545,output,external
Cry2,Elovl3,0.7647367352888456,0.15607516859027415,0.6086615666985714,4,0.8238474073451215,0.36586729919169986,0.016809439146597705,0.04743668715211545,clock,output
Rora,Pck1,0.7492744092847157,0.20082153843356448,0.5484528708511511,4,0.5366565960832985,0.2371186641781845,0.01858736059479554,0.04743668715211545,clock,output
Cry2,Cyp2b10,0.7546067181025029,0.19670886414193753,0.5578978539605653,4,0.7189936453427352,0.30676734479126583,0.01794084370454178,0.04743668715211545,clock,output
Slc45a3,Abca1,0.8947098237224762,0.3337991845259918,0.5609106391964844,4,0.5944413864774483,0.15464881508054829,0.009859382576369808,0.04743668715211545,output,output
Rora,Mfsd2a,0.764862319861994,0.08849452182492584,0.6763677980370681,4,0.5788285258864176,0.3055471119311556,0.016809439146597705,0.04743668715211545,clock,output
Cry2,Hspa1b,0.7361924245866583,0.3980546021503817,0.33813782243627666,4,0.7557036704596425,0.2331915530993357,0.019072248262485856,0.04743668715211545,clock,external
Cry2,Fmo2,0.7793553694806928,0.2520039467768807,0.5273514227038121,4,0.8263378804678978,0.26869025829396703,0.01567803458865363,0.04743668715211545,clock,output
Hspa1b,Nampt,0.8453217030912626,0.144712738299639,0.7006089647916236,4,0.5610833785199321,0.2095245620613338,0.01196056246969452,0.04743668715211545,external,output
Hspa1b,G6pc,0.9148376357506102,0.15455187991232408,0.7602857558382861,4,0.6376128526634768,0.132748434746192,0.00888960724098917,0.04743668715211545,external,output
Rora,Per1,0.8959718061302429,0.3017760801594844,0.5941957259707584,4,0.8829739792658347,0.3688549586354839,0.009697753353806368,0.04743668715211545,clock,clock
Rora,Per2,0.911395651040491,0.31247012090554144,0.5989255301349496,4,0.7200653298395702,0.2740637110297828,0.00905123646355261,0.04743668715211545,clock,clock
Hspa1b,Pck1,0.9776190502922328,0.16261678056970724,0.8150022697225257,4,0.6434392358323441,0.10534740025103198,0.00598028123484726,0.04743668715211545,external,output
Cry2,Nr1d1,0.9969598672300037,0.20799167059088408,0.7889681966391197,4,0.6303485012966443,-53.745478950447534,0.005495393567156942,0.04743668715211545,clock,clock
Rora,Cirbp,0.8956068142013852,0.24919311402865998,0.6464137001727253,4,0.7303411016578443,0.3014534904324591,0.009697753353806368,0.04743668715211545,clock,external
Hspa1b,Tef,0.7214494704100785,0.20244049438221268,0.5190089760278658,4,0.7094334373503367,0.2847871193808494,0.020203652820429935,0.04743668715211545,external,clock
Rora,Por,0.7863372950739826,0.2704828517667294,0.5158544433072532,4,0.6076053995723296,0.2894731017469826,0.01535477614352675,0.04743668715211545,clock,output
Rora,Cry1,0.7491276173618782,0.26166334777065026,0.4874642695912279,4,0.5365076271067297,0.1836339310536746,0.01858736059479554,0.04743668715211545,clock,clock
Hspa1b,Nfil3,0.9539677924766927,0.20813503442673087,0.7458327580499619,4,0.7775056721016206,0.23455135572164867,0.0069500565702278975,0.04743668715211545,external,clock
Rora,Nr1d1,0.9701629416697823,0.23949625638731553,0.7306666852824668,4,0.7994745518587989,0.3455433282049454,0.006303539679974139,0.04743668715211545,clock,clock
Cry2,Tef,0.7256182106164131,0.2982298247057412,0.42738838591067185,4,0.69778539951262,0.2307615580047537,0.020203652820429935,0.04743668715211545,clock,clock
Usp2,Slc2a1,0.7194609332028963,0.2810593300435556,0.4384016031593407,4,0.7262286182037507,0.27672985982058385,0.020365282042993375,0.04759684037112442,output,output
Avpr1a,Nfil3,0.7201712367251633,0.16889300182045228,0.551278234904711,4,0.7900142329940185,0.32496598575433344,0.020365282042993375,0.04759684037112442,output,clock
Per2,Dbp,0.7184216958801515,0.1578079992326242,0.5606136966475272,4,0.8799264661409704,0.47817948451681175,0.02052691126555681,0.0478041332367223,clock,clock
Elovl3,Lpl,0.7136548553610451,0.17410249481203927,0.5395523605490058,4,0.5982335287380567,0.32598693352234054,0.02068854048812025,0.0478041332367223,output,output
Abca1,Por,0.7169165331036038,0.2173320006398569,0.4995845324637469,4,0.7412779191996396,0.34366611742104247,0.02068854048812025,0.0478041332367223,output,output
Nr1d2,Dbp,0.716428712709557,0.1153034706979898,0.6011252420115671,4,0.8855274934462591,0.44713073162320804,0.02068854048812025,0.0478041332367223,clock,clock
Nr1d2,Npas2,0.7151491948640745,0.11499830239382595,0.6001508924702486,4,0.8261340155177096,0.37128048015385373,0.02068854048812025,0.0478041332367223,clock,clock
Npas2,Cry1,0.7012004662102491,0.1812457206885418,0.5199547455217073,4,0.8691461371230977,0.35326787115506897,0.022304832713754646,0.047942427990980765,clock,clock
Mfsd2a,Npas2,0.6940614476098265,0.38377940028508173,0.31028204732474474,4,0.6187400188588281,0.13163733563185828,0.022628091158881525,0.047942427990980765,output,clock
Rora,Avpr1a,0.6950221071867929,0.20936485777747596,0.485657249409317,4,0.6186311195571847,0.22965973842318624,0.022628091158881525,0.047942427990980765,clock,output
Hlf,Cyp2b10,0.6922346406158928,0.19837592388233655,0.49385871673355625,4,0.6698458715925235,0.28196801280140504,0.022951349604008405,0.047942427990980765,clock,output
Mt1,Cry2,0.6860048335554916,0.21426615157867607,0.4717386819768155,4,0.6279430112906366,0.24646262378039901,0.023112978826571845,0.047942427990980765,external,clock
Rorb,Per3,0.7107840578422651,0.37426290235287574,0.3365211554893893,4,0.7437593358560525,0.2084701915349636,0.02101179893324713,0.047942427990980765,clock,clock
Mfsd2a,Fmo2,0.6787581031398409,0.17128626794206706,0.5074718351977738,4,0.6936063792846238,0.28731076079582674,0.0237594957168256,0.047942427990980765,output,output
Per1,Abca1,0.7081857108182448,0.1651463223442772,0.5430393884739676,4,0.883521416268706,0.3972381754128321,0.02117342815581057,0.047942427990980765,clock,output
Per1,Por,0.6923008373671253,0.2983591817355096,0.3939416556316157,4,0.6409323127448092,0.31353577665943694,0.022951349604008405,0.047942427990980765,clock,output
Sdha,Cyp7a1,0.6827571105512491,0.6608837606921298,0.021873349859119262,4,0.5276409317605153,0.022758008722884054,0.023112978826571845,0.047942427990980765,background,output
Npas2,Lpl,0.6885647230016274,0.20750608852871988,0.48105863447290753,4,0.7183903089098258,0.30172465225403905,0.023112978826571845,0.047942427990980765,clock,output
Rora,Per3,0.7018512751512321,0.3660155568633478,0.33583571828788433,4,0.5946522899273357,0.1737016434170794,0.022143203491191206,0.047942427990980765,clock,clock
Per1,Cry1,0.7007809062087067,0.2628955109310117,0.437885395277695,4,0.815980043093649,0.41864925029301225,0.022304832713754646,0.047942427990980765,clock,clock
Npas2,Nampt,0.7036063801794947,0.2142790405183748,0.48932733966111996,4,0.725722146352461,0.37663647087798857,0.02181994504606433,0.047942427990980765,clock,output
Per2,Gys2,0.698166236825824,0.0983518853432001,0.599814351482624,4,0.7624016768831388,0.3626258215162676,0.022304832713754646,0.047942427990980765,clock,output
Pnpla2,Nr1d2,0.6981015494213336,0.11011729020162622,0.5879842592197074,4,0.7452106377009968,0.33378341074321755,0.022304832713754646,0.047942427990980765,external,clock
Slc45a3,Pck1,0.680779293803673,0.24527699381632395,0.435502299987349,4,0.5642915039430064,0.18203705596688385,0.023436237271698725,0.047942427990980765,output,output
Slc45a3,G6pc,0.6780079150760052,0.18438260378416527,0.49362531129183995,4,0.6305396286218896,0.25601037955915085,0.0237594957168256,0.047942427990980765,output,output
Slc45a3,Cyp7a1,0.6962972931957246,0.20900904252825245,0.48728825066747217,4,0.790515262510206,0.3250440976990386,0.022466461936318086,0.047942427990980765,output,output
Pnpla2,Hmgcr,0.6817560740761224,0.1476677259432016,0.5340883481329208,4,0.7989053949724771,0.38023371726660105,0.023436237271698725,0.047942427990980765,external,output
Mfsd2a,Elovl3,0.6915049692387853,0.18867729214046888,0.5028276770983164,4,0.6049097735237019,0.23823707769888403,0.022951349604008405,0.047942427990980765,output,output
Per1,Pck1,0.7013498357544411,0.25633020006323276,0.44501963569120834,4,0.7380243539581521,0.38951892134182753,0.022304832713754646,0.047942427990980765,clock,output
Fmo2,Per3,0.6781536289696757,0.2200299229427487,0.458123706026927,4,0.8020734775896008,0.3293132994375711,0.0237594957168256,0.047942427990980765,output,clock
Hmgcr,Hlf,0.6969323262737677,0.16086237938690756,0.5360699468868602,4,0.7220298209982627,0.32964431834118935,0.022304832713754646,0.047942427990980765,output,clock
Avpr1a,Nampt,0.6905869202007406,0.19159838839835447,0.49898853180238617,4,0.8117595184432904,0.3694527512988852,0.022951349604008405,0.047942427990980765,output,output
Wee1,Fmo2,0.6845702188763372,0.209219390321003,0.47535082855533417,4,0.765527830683493,0.28677888877103824,0.023112978826571845,0.047942427990980765,output,output
Wee1,Por,0.6875122388095376,0.2109881959477879,0.4765240428617497,4,0.8062951352274477,0.36878411214129825,0.023112978826571845,0.047942427990980765,output,output
Cirbp,Avpr1a,0.6778984848002355,0.13962779836332712,0.5382706864369085,4,0.8653761906228012,0.3960883797404623,0.0237594957168256,0.047942427990980765,external,output
Wee1,Cyp7a1,0.7010208238999862,0.06433292879832306,0.6366878951016631,4,0.6821693331741703,0.340240888862257,0.022304832713754646,0.047942427990980765,output,output
Hmgcr,Cyp2b10,0.681634010573529,0.20142747385434676,0.48020653671918223,4,0.7725057449516207,0.3239729229881224,0.023436237271698725,0.047942427990980765,output,output
Per3,Usp2,0.7118052098188432,0.28225982499645796,0.42954538482238525,4,0.7972803970339839,0.3060239122060528,0.02085016971068369,0.047942427990980765,clock,output
Abca1,Tef,0.6844225259276926,0.14124924937273292,0.5431732765549597,4,0.7501625613306432,0.3282859407168257,0.023112978826571845,0.047942427990980765,output,clock
Nr1d1,Arntl,0.7002657347463523,0.14357079159507785,0.5566949431512744,4,0.8615543029588363,0.4501179734950949,0.022304832713754646,0.047942427990980765,clock,clock
Abca1,Rora,0.6914794783820388,0.34402106070922767,0.34745841767281116,4,0.6881538842449944,0.2853046801921515,0.022951349604008405,0.047942427990980765,output,clock
Per3,Fmo2,0.683967680419005,0.3138027513508608,0.37016492906814424,4,0.5735594040834328,0.22613343531611474,0.023112978826571845,0.047942427990980765,clock,output
Avpr1a,Npas2,0.6800711044370722,0.22911753769844206,0.45095356673863013,4,0.7706024275533256,0.30739844503326513,0.02359786649426216,0.047942427990980765,output,clock
Avpr1a,Tef,0.6952964011125202,0.16305354014275175,0.5322428609697685,4,0.7433581498844439,0.3389851931239404,0.022628091158881525,0.047942427990980765,output,clock
Pck1,Cry1,0.6781517999946916,0.20752574682898473,0.4706260531657068,4,0.5338077235523031,0.24282485230070633,0.0237594957168256,0.047942427990980765,output,clock
Cyp2b10,Per1,0.6907306969510046,0.21680934635818583,0.4739213505928188,4,0.8428021445808626,0.4570759392308696,0.022951349604008405,0.047942427990980765,output,clock
Wee1,Pck1,0.6959569812992761,0.1300910785048703,0.5658659027944057,4,0.8575507426769047,0.39626856312595843,0.022466461936318086,0.047942427990980765,output,output
Avpr1a,Lpl,0.6788319916248737,0.18708861166996765,0.4917433799549061,4,0.6121719596148887,0.24083083600949634,0.0237594957168256,0.047942427990980765,output,output
Usp2,Hspa1b,0.6863926810533536,0.4317282585297981,0.2546644225235555,4,0.7641988080627438,0.335477527254649,0.023112978826571845,0.047942427990980765,output,external
Por,Elovl3,0.7059029161543486,0.11998542982674343,0.5859174863276052,4,0.6212816791365012,0.2660300412854016,0.02165831582350089,0.047942427990980765,output,output
Por,Mt1,0.6795850518402697,0.3059942186581718,0.37359083318209796,4,0.8056289848648743,0.39534660194162063,0.02359786649426216,0.047942427990980765,output,external
Tef,Mt1,0.7067532357185206,0.43407838171284263,0.2726748540056779,4,0.8939753575673856,0.33856056709850424,0.02149668660093745,0.047942427990980765,clock,external
Nfil3,Per3,0.7080474810604279,0.22178924649801993,0.486258234562408,4,0.657678161987356,0.30378226328223423,0.02117342815581057,0.047942427990980765,clock,clock
Hlf,Rorb,0.6808361688896369,0.24565958702586613,0.43517658186377084,4,0.6208725935709883,0.2479220549603102,0.023436237271698725,0.047942427990980765,clock,clock
Cry2,Rorb,0.7076470693727435,0.19173091381420634,0.5159161555585371,4,0.7006971527735444,0.23502221344979565,0.02117342815581057,0.047942427990980765,clock,clock
Hlf,Cyp7a1,0.7100067921543731,0.12780099280982077,0.5822057993445524,4,0.7690086720460321,0.36432290398822126,0.02101179893324713,0.047942427990980765,clock,output
Nr1d1,Hmgcr,0.708935944207559,0.16646946781504118,0.5424664763925178,4,0.7557994355102919,0.4017796708341925,0.02117342815581057,0.047942427990980765,clock,output
Mt1,Per1,0.6988352893342934,0.14012442754521331,0.5587108617890801,4,0.8114756814720937,0.4296112685370942,0.022304832713754646,0.047942427990980765,external,clock
Npas2,Slc45a3,0.6813223132867373,0.1429903816833614,0.5383319316033759,4,0.8425574045493274,0.3203226737590924,0.023436237271698725,0.047942427990980765,clock,output
Tef,Pck1,0.6948353745886142,0.2836914532226879,0.4111439213659263,4,0.8425686557391366,0.3596658592226366,0.022628091158881525,0.047942427990980765,clock,output
Hmgcr,Por,0.7110267820325837,0.19926177858910019,0.5117650034434835,4,0.8001823721752884,0.3587573850652638,0.02101179893324713,0.047942427990980765,output,output
Lpl,Cry2,0.6938923740944278,0.4917133258206704,0.20217904827375743,4,0.5302163575121408,0.20310695608364154,0.022628091158881525,0.047942427990980765,output,clock
Lpl,Per1,0.704632150140208,0.25527466297847823,0.44935748716172974,4,0.8182378772218057,0.3798516603077493,0.02165831582350089,0.047942427990980765,output,clock
Abca1,Fmo2,0.6810798888536069,0.17101106880156347,0.5100688200520435,4,0.6279103345698904,0.24900711298168643,0.023436237271698725,0.047942427990980765,output,output
Nr1d2,Hlf,0.6835792817562534,0.17661755350739977,0.5069617282488537,4,0.7366706179152904,0.31707195403230365,0.023112978826571845,0.047942427990980765,clock,clock
Per3,Slc2a1,0.684172835276036,0.41269551773260615,0.27147731754342985,4,0.5827515579641849,0.2094063087147183,0.023112978826571845,0.047942427990980765,clock,output
Per3,Cyp2b10,0.7031918392120582,0.11393596931167854,0.5892558699003796,4,0.6358218275302947,0.2561071222839102,0.02198157426862777,0.047942427990980765,clock,output
Hspa1b,Usp2,0.7041524518648431,0.08099252502570538,0.6231599268391377,4,0.8180113999973596,0.3698887309042527,0.02165831582350089,0.047942427990980765,external,output
Cirbp,Npas2,0.6957853013753228,0.13729454602977947,0.5584907553455434,4,0.8899115691465185,0.3415387616186897,0.022466461936318086,0.047942427990980765,external,clock
Cirbp,Per2,0.7023842436681874,0.09031902366342082,0.6120652200047666,4,0.8473572310510117,0.48134003251690455,0.02198157426862777,0.047942427990980765,external,clock
Cirbp,Wee1,0.7095553184523165,0.09513590087994356,0.614419417572373,4,0.8067957821535336,0.3730406936975198,0.02117342815581057,0.047942427990980765,external,output
Avpr1a,Pck1,0.6718488548542763,0.2019055336933552,0.4699433211609211,4,0.7867654001394537,0.3766050149088254,0.02440601260707936,0.048103920399639975,output,output
Slc45a3,Por,0.6720391417362732,0.32219331153144914,0.34984583020482407,4,0.6277811623675003,0.27172313756043553,0.02440601260707936,0.048103920399639975,output,output
Dbp,Elovl3,0.6752233730786306,0.13562888727282113,0.5395944858058095,4,0.857627872971361,0.40713191571756774,0.02424438338451592,0.048103920399639975,clock,output
Nr1d1,Cyp2b10,0.6749127101191895,0.1712600462405865,0.503652663878603,4,0.5454461333069274,0.23634417035230684,0.02424438338451592,0.048103920399639975,clock,output
Slc2a1,Cirbp,0.6767099482793204,0.20097326755061962,0.4757366807287008,4,0.6508040954649459,0.24166290203875185,0.02408275416195248,0.048103920399639975,output,external
Hmgcr,G6pc,0.6766665617453222,0.07794983098698652,0.5987167307583358,4,0.8509875373716134,0.3664405275266118,0.02408275416195248,0.048103920399639975,output,output
Slc45a3,Cry1,0.6734681155738234,0.19726182167743173,0.47620629389639163,4,0.5535374879672674,0.17167476262895265,0.02440601260707936,0.048103920399639975,output,clock
Per1,Usp2,0.6761105867593642,0.26532854685018753,0.41078203990917667,4,0.8071606937749378,0.4364566024920348,0.02408275416195248,0.048103920399639975,clock,output
Tef,Mfsd2a,0.6727620853546528,0.26213306340857445,0.4106290219460783,4,0.7750483811714621,0.33580463087491197,0.02440601260707936,0.048103920399639975,clock,output
Mt1,Abca1,0.6752465628558325,0.15794418852022685,0.5173023743356057,4,0.8310326239618125,0.33299710741622995,0.02424438338451592,0.048103920399639975,external,output
Abca1,Hlf,0.6728840737597721,0.23789828937845725,0.43498578438131486,4,0.6488511935003047,0.28164771190070925,0.02440601260707936,0.048103920399639975,output,clock
Nampt,Fkbp5,0.674218584336177,0.24249261236007824,0.43172597197609874,4,0.8583264190950791,0.3675266528962273,0.02424438338451592,0.048103920399639975,output,external
